station_no;station_id;station_name;parametertype_name;stationparameter_name;site_name;river_name;station_local_x;station_local_y
UR1203-Q1056;61262;Distleren;Sauerstoff, gelöst;Sauerstoff, gelöst;Attinghausen;;2686382.651;1189283.706
UR1203-Q1056;61262;Distleren;Sauerstoff Sättigung;Sauerstoff, gelöst %;Attinghausen;;2686382.651;1189283.706
UR1203-Q1056;61262;Distleren;Wassertemperatur;Wassertemperatur;Attinghausen;;2686382.651;1189283.706
UR1203-Q1056;61262;Distleren;Quellschüttung;Quellschüttung;Attinghausen;;2686382.651;1189283.706
UR1203-Q1056;61262;Distleren;Wassertrübung;Wassertrübung;Attinghausen;;2686382.651;1189283.706
UR1205-Q1067;61480;Doppelstall;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;pH-Wert;pH-Wert;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;Sauerstoff, gelöst;Sauerstoff, gelöst;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;Sauerstoff Sättigung;Sauerstoff, gelöst %;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;Wassertemperatur;Wassertemperatur;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;Quellschüttung;Quellschüttung;Bürglen (UR);;2694535.652;1193579.671
UR1205-Q1067;61480;Doppelstall;Wassertrübung;Wassertrübung;Bürglen (UR);;2694535.652;1193579.671
UR1207-SB461;64492;Dorf (1207-011) (1207.12);;;Flüelen;;2690430.626;1195381.631
UR1207-PB010;64853;Dorf (1207.11);Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Flüelen;;2690440.625;1195417.632
UR1207-PB010;64853;Dorf (1207.11);Grundwasserspiegel;Grundwasserspiegel;Flüelen;;2690440.625;1195417.632
UR1207-PB010;64853;Dorf (1207.11);Wassertemperatur;Wassertemperatur;Flüelen;;2690440.625;1195417.632
UR1207-PB012;64851;Dorf (1207.13);Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Flüelen;;2690407.626;1195341.63
UR1207-PB012;64851;Dorf (1207.13);Grundwasserspiegel;Grundwasserspiegel;Flüelen;;2690407.626;1195341.63
UR1207-PB012;64851;Dorf (1207.13);Wassertemperatur;Wassertemperatur;Flüelen;;2690407.626;1195341.63
LUG08;22052;Dorf PW2 Rickenbach;Nitrat;Nitrat (für Hydroweb);Rickenbach (LU);Dorfbach Rickenbach;2654030.741;1230038.021
AGPQ397;22098;Dorfbach - Birrwil (AG);Abfluss;Abfluss;Birrwil;;2657770.768;1238065.036
AGPQ395;22009;Dorfbach - Meisterschwanden (AG);Abfluss;Abfluss;Meisterschwanden;;2659055.769;1238505.019
AGPQ396;21940;Dorfbach - Tennwil (AG);Abfluss;Abfluss;Meisterschwanden;;2658910.782;1239750.024
LUPQ400;21950;Dorfbach Eich;Abfluss;Abfluss;Eich;;2655290.762;1222419.981
LUSZ352;38514;Dorfbach Eich;Fracht;Fracht;Eich;Dorfbach Eich;2655291;1222420
LUFGB111;346389;Dorfbach Geuensee;;;Geuensee;;;
LUFG680;393248;Dorfbach Horw;;;Horw;Dorfbach Horw;2666192;1207597
LUFGB501;346325;Dorfbach Horw;;;Horw;;;
LUFGMV07;342856;Dorfbach Horw;;;Horw;;;
SZOG001;43458;Dorfbach Küssnacht;;;Küssnacht (SZ);;2675800;1215110
SZOG028;43506;Dorfbach Lauerz;;;Lauerz;;2686820;1210000
SZOG704;45674;Dorfbach Lauerz;;;Lauerz;;2686820;1210000
SZOG321;45625;Dorfbach Merlischachen;;;Küssnacht (SZ);;2673684;1213035
SZOG000;43464;Dorfbach Merlischachen;;;Küssnacht (SZ);;2673660;1213080
UR1207-PQ801;64809;Dorfbach, Allmeini;Abfluss;Abfluss;Flüelen;;2690225.621;1194895.626
UR1207-PQ801;64809;Dorfbach, Allmeini;Pegel;Pegel;Flüelen;;2690225.621;1194895.626
UR1207-PQ801;64809;Dorfbach, Allmeini;Wassertemperatur;Wassertemperatur;Flüelen;;2690225.621;1194895.626
UR1201-PQ802;65769;Dorfbach, Schützengut Sandfang;Abfluss;Abfluss;Altdorf (UR);;2691171.62;1193538.612
UR1201-PQ802;65769;Dorfbach, Schützengut Sandfang;Pegel;Pegel;Altdorf (UR);;2691171.62;1193538.612
UR1201-PQ802;65769;Dorfbach, Schützengut Sandfang;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2691171.62;1193538.612
UR1201-PQ803;65768;Dorfbach, St. Josef;Abfluss;Abfluss;Altdorf (UR);;2692729.634;1192346.619
UR1201-PQ803;65768;Dorfbach, St. Josef;Pegel;Pegel;Altdorf (UR);;2692729.634;1192346.619
UR1201-PQ803;65768;Dorfbach, St. Josef;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2692729.634;1192346.619
UR1207-PB031;64716;Dorfbach/Flüelerstrasse (SB16);Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Flüelen;;2690466.621;1194638.621
UR1207-PB031;64716;Dorfbach/Flüelerstrasse (SB16);Grundwasserspiegel;Grundwasserspiegel;Flüelen;;2690466.621;1194638.621
UR1207-PB031;64716;Dorfbach/Flüelerstrasse (SB16);Wassertemperatur;Wassertemperatur;Flüelen;;2690466.621;1194638.621
UR1212-PB008;63741;Dorfbrücke;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Realp;;2681647.351;1161294.653
UR1212-PB008;63741;Dorfbrücke;Grundwasserspiegel;Grundwasserspiegel;Realp;;2681647.351;1161294.653
UR1212-PB008;63741;Dorfbrücke;Wassertemperatur;Wassertemperatur;Realp;;2681647.351;1161294.653
UR1214-SB411;64151;Dorfstrasse (1214.11);;;Seedorf (UR);;2689197.599;1193069.624
UR1215-Q1024;62518;Dräck Züg;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;pH-Wert;pH-Wert;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;Sauerstoff, gelöst;Sauerstoff, gelöst;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;Sauerstoff Sättigung;Sauerstoff, gelöst %;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;Wassertemperatur;Wassertemperatur;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;Quellschüttung;Quellschüttung;Seelisberg;;2685445.702;1202419.761
UR1215-Q1024;62518;Dräck Züg;Wassertrübung;Wassertrübung;Seelisberg;;2685445.702;1202419.761
UR1204-Q5008;61358;Dräierwald;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686615.674;1197871.669
UR1204-Q5008;61358;Dräierwald;pH-Wert;pH-Wert;Bauen;;2686615.674;1197871.669
UR1204-Q5008;61358;Dräierwald;Wassertemperatur;Wassertemperatur;Bauen;;2686615.674;1197871.669
UR1204-Q5008;61358;Dräierwald;Quellschüttung;Quellschüttung;Bauen;;2686615.674;1197871.669
UR1204-Q5009;61359;Dräierwald;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686540.673;1197781.669
UR1204-Q5009;61359;Dräierwald;pH-Wert;pH-Wert;Bauen;;2686540.673;1197781.669
UR1204-Q5009;61359;Dräierwald;Wassertemperatur;Wassertemperatur;Bauen;;2686540.673;1197781.669
UR1204-Q5009;61359;Dräierwald;Quellschüttung;Quellschüttung;Bauen;;2686540.673;1197781.669
UR1204-Q5010;61360;Dräierwald;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686312.671;1197709.673
UR1204-Q5010;61360;Dräierwald;pH-Wert;pH-Wert;Bauen;;2686312.671;1197709.673
UR1204-Q5010;61360;Dräierwald;Wassertemperatur;Wassertemperatur;Bauen;;2686312.671;1197709.673
UR1204-Q5010;61360;Dräierwald;Quellschüttung;Quellschüttung;Bauen;;2686312.671;1197709.673
UR1204-Q5055;61405;Dräierwald;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686450.669;1197574.667
UR1204-Q5055;61405;Dräierwald;pH-Wert;pH-Wert;Bauen;;2686450.669;1197574.667
UR1204-Q5055;61405;Dräierwald;Wassertemperatur;Wassertemperatur;Bauen;;2686450.669;1197574.667
UR1204-Q5055;61405;Dräierwald;Quellschüttung;Quellschüttung;Bauen;;2686450.669;1197574.667
UR1204-Q5056;61406;Dräierwald;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686500.672;1197749.669
UR1204-Q5056;61406;Dräierwald;pH-Wert;pH-Wert;Bauen;;2686500.672;1197749.669
UR1204-Q5056;61406;Dräierwald;Wassertemperatur;Wassertemperatur;Bauen;;2686500.672;1197749.669
UR1204-Q5056;61406;Dräierwald;Quellschüttung;Quellschüttung;Bauen;;2686500.672;1197749.669
LUFGB022;346348;Duenkelbach Gelfingen;;;Hitzkirch;;;
UR1216-SB411;64005;Dörfli;;;Silenen;;2694084.569;1181599.568
LUSZ371;38525;Dünkelbach;Fracht;Fracht;Hitzkirch;Duenkelbach;2662581;1229529
LUPQ486;21910;Dünkelbach - Gelfingen;Abfluss;Abfluss;Hitzkirch;;2662580.759;1229529.961
UR1216-OG604;62911;Dürr Spranggen;Abfluss;Abfluss;Silenen;;2699085.581;1179404.566
UR1216-OG604;62911;Dürr Spranggen;Pegel;Pegel;Silenen;;2699085.581;1179404.566
UR1216-OG604;62911;Dürr Spranggen;Wassertemperatur;Wassertemperatur;Silenen;;2699085.581;1179404.566
UR1216-Q1199;62853;Düssi;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;pH-Wert;pH-Wert;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;Sauerstoff, gelöst;Sauerstoff, gelöst;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;Sauerstoff Sättigung;Sauerstoff, gelöst %;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;Wassertemperatur;Wassertemperatur;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;Quellschüttung;Quellschüttung;Silenen;;2703790.658;1182211.566
UR1216-Q1199;62853;Düssi;Wassertrübung;Wassertrübung;Silenen;;2703790.658;1182211.566
LUBWHOEA;38969;EAWAG Kastanienbaum;;;Horw;Vierwaldstättersee;2668050;1206050
UR1201-EB293;66157;EB ÜB Winterberg // Hagestrasse;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Altdorf (UR);;2691559.62;1193001.609
UR1201-EB293;66157;EB ÜB Winterberg // Hagestrasse;Grundwasserspiegel;Grundwasserspiegel;Altdorf (UR);;2691559.62;1193001.609
UR1201-EB293;66157;EB ÜB Winterberg // Hagestrasse;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2691559.62;1193001.609
UR1205-SB407;65367;EFH Bätscher, Grundgasse;;;Bürglen (UR);;2692735.631;1192089.614
UR1202-ES701;63666;EFH Bäzweg: Russi/Zopp;;;Andermatt;;2688335.402;1165459.62
UR1205-ES728;66092;ER Jerimätteli (Erdregister mit Abluft-Wärmerückge;;;Bürglen (UR);;2694254.663;1192159.645
UR1216-ES712;66030;ES  Talweg 29, Bristen;;;Silenen;;2697109.647;1180347.534
UR1203-ES728;391603;ES Acher 28;;;Attinghausen;;2690340;1191017
UR1213-ES755;66140;ES Acherlistrasse;;;Schattdorf;;2692780.633;1190299.597
UR1206-ES720;64910;ES Acherliweg 24;;;Erstfeld;;2692611.631;1186650.558
UR1213-ES744;64597;ES Adlergartenstrasse 31 (ES Nr. 1);;;Schattdorf;;2692439.624;1191103.597
UR1213-ES706;64631;ES Adlergartenstrasse 6, K. Stocker;;;Schattdorf;;2692686.629;1191117.602
UR1213-ES729;64610;ES Adlergartenstrasse 66b;;;Schattdorf;;2692239.619;1191067.593
UR1206-ES736;66135;ES Aecherliweg 10;;;Erstfeld;;2692526.632;1186692.557
UR1206-ES740;391618;ES Aecherliweg 32, Erstfeld;;;Erstfeld;;2692557;1186664
UR1219-ES710;63939;ES Ahorn 10;;;Unterschächen;;2701667.717;1191234.61
UR1219-ES711;63938;ES Ahorn 8;;;Unterschächen;;2701697.718;1191234.61
UR1219-ES705;65995;ES Ahorn Dorf;;;Unterschächen;;2701673.717;1191220.61
UR1201-ES755;65668;ES Allenwinden 25;;;Altdorf (UR);;2691866.618;1192335.603
UR1201-ES729;65717;ES Allmendstrasse 45;;;Altdorf (UR);;2690270.611;1193754.615
UR1211-ES702;64733;ES Alter Landweg 1, Infanger-Mattli E.+A.;;;Isenthal;;2685968.643;1196126.659
UR1205-ES716;66101;ES Alters- und Pflegeheim Gosmergarten;;;Bürglen (UR);;2693428.646;1192230.63
UR1201-ES727;65719;ES Attinghauserstrasse 53;;;Altdorf (UR);;2691403.608;1192199.592
UR1201-ES713;65733;ES Attinghauserstrasse 72;;;Altdorf (UR);;2691305.602;1191831.585
UR1201-ES731;65715;ES Attinghauserstrasse 72a;;;Altdorf (UR);;2691316.602;1191859.585
UR1201-ES722;65724;ES Attinghauserstrasse 74a und 74d;;;Altdorf (UR);;2691268.602;1191834.585
UR1201-ES732;65714;ES Attinghauserstrasse 91;;;Altdorf (UR);;2691293.6;1191570.583
UR1201-ES725;65721;ES Attinghauserstrasse 93;;;Altdorf (UR);;2691288.6;1191565.583
UR1201-ES784;65874;ES Attinghauserstrasse 95;;;Altdorf (UR);;2691286.599;1191537.582
UR1201-ES762;65661;ES Attinghauserstrasse, Parz. 1800;;;Altdorf (UR);;2691427.609;1192286.594
UR1201-ES765;65658;ES Attinghauserstrasse, Parz. 2443;;;Altdorf (UR);;2691444.61;1192324.595
UR1201-ES766;65892;ES Attinghauserstrasse, Parz. 2444;;;Altdorf (UR);;2691460.61;1192339.595
UR1207-ES706;64815;ES Axenstrasse 100;;;Flüelen;;2690435.637;1196724.642
UR1207-ES719;64868;ES Axenstrasse 20-24;;;Flüelen;;2690441.626;1195501.632
UR1207-SB494;64459;ES Axenstrasse 20-24;;;Flüelen;;2690437.626;1195502.632
UR1207-ES707;64814;ES Axenstrasse 71;;;Flüelen;;2690142.637;1196324.634
UR1207-ES716;64870;ES Axenstrasse 73;;;Flüelen;;2690155.637;1196409.635
UR1207-ES705;66066;ES Axenstrassse 87;;;Flüelen;;2690230.637;1196479.636
UR1216-ES728;64061;ES Bahnhofstrasse 1;;;Silenen;;2694081.58;1181994.566
UR1202-ES739;63838;ES Bahnhofstrasse 14;;;Andermatt;;2688313.406;1165591.623
UR1202-ES737;63834;ES Bahnhofstrasse 18;;;Andermatt;;2688337.405;1165569.622
UR1216-ES721;64065;ES Bahnhofstrasse 18;;;Silenen;;2694154.578;1181802.567
UR1202-ES736;63833;ES Bahnhofstrasse 20;;;Andermatt;;2688339.405;1165547.622
UR1201-ES773;65885;ES Bahnhofstrasse 42;;;Altdorf (UR);;2691404.614;1192717.601
UR1201-ES721;65725;ES Bahnhofstrasse 56;;;Altdorf (UR);;2691203.609;1192587.595
UR1201-ES737;65709;ES Bahnhofstrasse 81;;;Altdorf (UR);;2691016.604;1192360.593
UR1205-ES773;63912;ES Betschartmatte 1;;;Bürglen (UR);;2692340.621;1191836.602
UR1205-ES761;65394;ES Betschartmatte 22;;;Bürglen (UR);;2692320.62;1191827.602
UR1205-ES746;65416;ES Betschartmatte 24;;;Bürglen (UR);;2692295.62;1191866.602
UR1205-ES730;65461;ES Betschartmatte 32;;;Bürglen (UR);;2692256.619;1191849.601
UR1219-ES714;340761;ES Bielen 41;;;Unterschächen;;2701670;1190699
UR1219-ES715;340765;ES Bielen 43;;;Unterschächen;;2701662;1190673
UR1219-ES706;65994;ES Bielen Parz. 123.1219;;;Unterschächen;;2701604.712;1190639.607
UR1219-ES702;65998;ES Bielen, Rudolf Arnold;;;Unterschächen;;2701598.712;1190742.608
UR1205-ES723;66096;ES Bielmatte 3 und 1;;;Bürglen (UR);;2694196.662;1192395.647
UR1205-ES720;65464;ES Bielmatte 5;;;Bürglen (UR);;2694168.661;1192381.646
UR1206-ES721;64909;ES Birtschen 2;;;Erstfeld;;2692271.629;1186996.555
UR1206-ES707;64923;ES Birtschen 4;;;Erstfeld;;2692275.629;1186997.555
UR1206-ES711;64919;ES Birtschen 9;;;Erstfeld;;2692300.63;1187079.556
UR1214-ES706;64282;ES Blumenfeldstrasse 13;;;Seedorf (UR);;2689768.6;1192824.614
UR1214-ES717;64271;ES Blumenfeldstrasse 18;;;Seedorf (UR);;2689778.6;1192771.613
UR1214-ES710;64278;ES Blumenfeldstrasse 23;;;Seedorf (UR);;2689850.6;1192724.612
UR1214-ES715;64273;ES Blumenfeldstrasse 25;;;Seedorf (UR);;2689856.6;1192713.611
UR1202-ES717;63807;ES Blumenweg 3;;;Andermatt;;2688600.399;1165419.619
UR1202-ES754;63881;ES Blumenweg 6;;;Andermatt;;2688600.4;1165454.619
UR1212-ES701;63767;ES Bodenbiel;;;Realp;;2681645.351;1161277.652
UR1212-ES707;494322;ES Bodenbül 30, Realp;;;Realp;;2681611;1161283
UR1202-ES728;63771;ES Bodenstrasse 23;;;Andermatt;;2688181.401;1165342.618
UR1202-ES704;63784;ES Bodenstrasse 31 und 31a;;;Andermatt;;2688147.4;1165296.617
UR1214-ES718;64270;ES Bodenwaldstrasse 20;;;Seedorf (UR);;2689290.597;1192774.62
UR1205-ES741;65420;ES Bresteneggsstrasse 23;;;Bürglen (UR);;2691345.6;1191339.581
UR1205-ES721;65463;ES Brückenstalden 4, Arnold-Arnold;;;Bürglen (UR);;2694302.665;1192507.651
UR1209-ES703;64443;ES Butzen, Amsteg;;;Gurtnellen;;2693512.535;1181119.568
UR1206-ES714;64916;ES Bärenbodenweg 13;;;Erstfeld;;2692707.626;1186049.555
UR1202-ES752;63878;ES Bäzweg 3;;;Andermatt;;2688382.4;1165380.618
UR1202-ES720;63810;ES Bäzweg 9;;;Andermatt;;2688348.401;1165401.619
UR1213-ES743;64598;ES Bötzlingerstrasse 20;;;Schattdorf;;2692347.623;1190721.592
UR1213-ES746;64595;ES Bötzlingerstrasse 46 West und Ost;;;Schattdorf;;2692161.619;1190336.584
UR1213-ES707;64630;ES Bötzlingerstrasse 52;;;Schattdorf;;2692155.619;1190250.583
UR1213-ES726;64611;ES Bötzlingerstrasse 56;;;Schattdorf;;2692440.624;1190919.595
UR1220-ES701;65935;ES Chalet Carina, Höhe, Loetz-Tresch;;;Wassen;;2689370.474;1174311.649
UR1219-ES709;65940;ES Dorf 10 Parz. 78;;;Unterschächen;;2701521.711;1190977.61
UR1216-ES714;66028;ES Dorf 12, Bristen;;;Silenen;;2695572.595;1180455.573
UR1216-ES727;66024;ES Dorf 14;;;Silenen;;2695695.603;1180489.566
UR1216-ES706;66033;ES Dorf 37, Bristen;;;Silenen;;2695748.609;1180563.561
UR1216-ES707;66032;ES Dorf 39, Bristen;;;Silenen;;2695756.609;1180559.56
UR1216-ES708;66031;ES Dorf 41, Bristen;;;Silenen;;2695764.61;1180554.56
UR1216-ES704;66035;ES Dorf 5, Bristen;;;Silenen;;2695508.594;1180506.573
UR1216-ES734;63918;ES Dorf 8;;;Silenen;;2695548.596;1180487.572
UR1213-ES738;64602;ES Dorfbachstrasse 3;;;Schattdorf;;2692700.63;1191163.603
UR1213-ES739;64601;ES Dorfbachstrasse 5;;;Schattdorf;;2692690.629;1191177.603
UR1213-ES740;64600;ES Dorfbachstrasse 7;;;Schattdorf;;2692679.629;1191162.603
UR1219-ES704;65996;ES Dorfblick Schwand;;;Unterschächen;;2701602.713;1190758.608
UR1207-ES724;64863;ES Dorfstr. 37, Mario Poletti;;;Flüelen;;2690452.625;1195121.627
UR1214-ES702;64286;ES Dorfstrasse 19;;;Seedorf (UR);;2689913.602;1193058.613
UR1215-ES704;66050;ES Dorfstrasse 28;;;Seelisberg;;2686814.676;1202114.744
UR1207-ES723;64864;ES Dorfstrasse 3 (ES Nr. 1);;;Flüelen;;2690447.626;1195330.631
UR1215-ES709;64092;ES Dorfstrasse 40;;;Seelisberg;;2687170.674;1202359.739
UR1213-ES708;64629;ES Dorfstrasse 57;;;Schattdorf;;2692521.625;1191547.603
UR1214-ES723;64265;ES Dorfstrasse 57, Annemarie Zurfluh;;;Seedorf (UR);;2689593.599;1192869.616
UR1215-ES705;66049;ES Dorfstrasse 87;;;Seelisberg;;2687371.673;1203767.76
UR1214-ES711;64277;ES Dorfstrasse 95;;;Seedorf (UR);;2689150.599;1193091.624
UR1207-ES709;64812;ES Dorfstrassse 40a;;;Flüelen;;2690420.625;1195099.626
UR1201-ES708;65738;ES Dätwylerstrasse 11;;;Altdorf (UR);;2692006.626;1192775.613
UR1216-ES710;64072;ES Dörfli 20;;;Silenen;;2694228.573;1181535.568
UR1207-ES718;64869;ES Edelweiss, Parz. 305;;;Flüelen;;2690250.637;1196479.636
UR1216-ES711;64071;ES Efibach 11;;;Silenen;;2693873.608;1183742.563
UR1216-ES736;66160;ES Efibach 15, Silenen;;;Silenen;;2693888.608;1183713.563
UR1216-ES715;64070;ES Efibach 17;;;Silenen;;2693855.609;1183819.563
UR1216-ES717;64068;ES Efibach 18;;;Silenen;;2693860.609;1183805.563
UR1216-ES733;64056;ES Efibach 2, W. und E. Achermann-Trachsel;;;Silenen;;2693842.609;1183818.562
UR1216-ES709;64073;ES Efibach 3;;;Silenen;;2693842.609;1183822.563
UR1216-ES716;64069;ES Efibach 31;;;Silenen;;2693885.608;1183807.563
UR1216-ES719;64066;ES Efibach 36;;;Silenen;;2693932.607;1183806.564
UR1201-ES787;302432;ES Eggberge 13;;;Altdorf (UR);;2691851;1195460
UR1215-ES702;66052;ES Erliwasser 6;;;Seelisberg;;2686785.676;1202027.744
UR1213-ES712;64625;ES Eyrütti 11 und 11 A;;;Schattdorf;;2692020.614;1191177.589
UR1213-ES748;64593;ES Eyrütti 19;;;Schattdorf;;2692081.615;1191169.59
UR1213-ES710;64627;ES Eyrütti 7;;;Schattdorf;;2692005.614;1191151.588
UR1209-ES702;64444;ES Fabrikstrasse;;;Gurtnellen;;2690240.481;1175749.63
UR1203-ES707;64943;ES Feldstrasse 26;;;Attinghausen;;2690333.595;1191527.597
UR1203-ES709;64941;ES Feldstrasse 3;;;Attinghausen;;2690613.595;1191294.591
UR1203-ES725;66130;ES Feldstrasse 4;;;Attinghausen;;2690617.595;1191336.591
UR1205-ES745;65417;ES Feuerwehr-/Jugendlokal Rütti;;;Bürglen (UR);;2693500.65;1192464.635
UR1201-ES710;65736;ES Flüelerstrasse 105;;;Altdorf (UR);;2690591.617;1194135.615
UR1201-ES756;65667;ES Flüelerstrasse 13;;;Altdorf (UR);;2691208.618;1193392.61
UR1201-ES723;65723;ES Flüelerstrasse 130;;;Altdorf (UR);;2690637.619;1194329.616
UR1201-ES717;65729;ES Flüelerstrasse 88;;;Altdorf (UR);;2690688.617;1193999.612
UR1201-ES791;65869;ES Flüelerstrasse 96 Altdorf;;;Altdorf (UR);;2690658.617;1194076.613
UR1206-ES744;391621;ES Fraumattstrasse 37, Erstfeld;;;Erstfeld;;2691810;1188054
UR1216-ES720;66027;ES Frentschenberg 6;;;Silenen;;2694855.582;1181021.577
UR1206-ES742;418386;ES Friedheimstrasse 15, Erstfeld;;;Erstfeld;;2692544;1186396
UR1201-ES726;65720;ES Friesenweg 12;;;Altdorf (UR);;2691145.605;1192369.591
UR1201-ES741;65705;ES Friesenweg 15;;;Altdorf (UR);;2691104.605;1192361.592
UR1201-ES734;65712;ES Frohmattweg 9;;;Altdorf (UR);;2692238.624;1192269.608
UR1210-ES702;63839;ES Furkastrasse 10;;;Hospental;;2686320.374;1163614.597
UR1205-ES734;65423;ES Furrersgrund 9;;;Bürglen (UR);;2692338.623;1192009.605
UR1201-ES795;66155;ES Gandliweg 7;;;Altdorf (UR);;2691371.621;1193337.612
UR1213-ES723;64614;ES Gandrütti 30;;;Schattdorf;;2692012.615;1190811.585
UR1213-ES721;64616;ES Gandrütti 33;;;Schattdorf;;2692023.615;1190689.584
UR1213-ES751;64591;ES Gandrütti 49a;;;Schattdorf;;2692010.615;1190593.583
UR1213-ES752;64590;ES Gandrütti 49b;;;Schattdorf;;2692031.616;1190577.584
UR1213-ES745;64596;ES Geilenbielstr. 1, Schattdorf (ES Nr. 1);;;Schattdorf;;2692844.634;1190533.6
UR1206-ES729;64901;ES Geissmatt 2;;;Erstfeld;;2692146.628;1187010.555
UR1202-ES727;63770;ES Gemsstockstrasse 11;;;Andermatt;;2688244.4;1165331.618
UR1202-ES715;63805;ES Gemsstockstrasse 13 und 15;;;Andermatt;;2688225.399;1165284.617
UR1202-ES732;63776;ES Gemsstockstrasse 17 & 19;;;Andermatt;;2688224.397;1165214.615
UR1202-ES734;63830;ES Gemsstockstrasse 21;;;Andermatt;;2688188.398;1165220.616
UR1205-ES743;65418;ES Gerbe 2;;;Bürglen (UR);;2693168.642;1192314.626
UR1201-ES778;65880;ES Giessnestrasse 46 Klein- und Grosstierpraxis, A;;;Altdorf (UR);;2690552.611;1193516.609
UR1214-ES720;64268;ES Gitschenstrasse 26, Seedorf;;;Seedorf (UR);;2689735.599;1192743.613
UR1201-ES769;65889;ES Gitschenstrasse 35;;;Altdorf (UR);;2691300.609;1192484.595
UR1202-ES743;63845;ES Golfplatz, QGP N°6;;;Andermatt;;2687691.408;1165427.621
UR1205-ES733;66088;ES Gosmergasse 1;;;Bürglen (UR);;2693409.646;1192299.631
UR1202-ES757;63884;ES Gotthardstr. 58;;;Andermatt;;2688724.396;1165368.617
UR1202-ES751;63925;ES Gotthardstrasse 100 / 102 / 104;;;Andermatt;;2688393.397;1165251.616
